Timestamp,TrafficCount
2020-02-07 10:00:00,8440.0
2020-02-07 11:00:00,8609.0
2020-02-07 12:00:00,6354.0
2020-02-07 13:00:00,7740.0
2020-02-07 14:00:00,7164.0
2020-02-07 15:00:00,6417.0
2020-02-07 16:00:00,8930.0
2020-02-07 17:00:00,15459.0
2020-02-07 18:00:00,12116.0
2020-02-07 19:00:00,7107.0
2020-02-07 20:00:00,5652.0
2020-02-07 21:00:00,2546.0
2020-02-07 22:00:00,1845.0
2020-02-07 23:00:00,1453.0
2020-02-08 00:00:00,643.0
2020-02-08 01:00:00,613.0
2020-02-08 02:00:00,446.0
2020-02-08 03:00:00,393.0
2020-02-08 04:00:00,259.0
2020-02-08 05:00:00,352.0
2020-02-08 06:00:00,104.0
2020-02-08 07:00:00,330.0
2020-02-08 08:00:00,144.0
2020-02-08 09:00:00,268.3333333333333
2020-02-08 10:00:00,392.66666666666663
2020-02-08 11:00:00,517.0
2020-02-08 12:00:00,669.0
2020-02-08 13:00:00,1126.0
2020-02-08 14:00:00,869.0
2020-02-08 15:00:00,95.0
2020-02-08 16:00:00,108.0
2020-02-08 17:00:00,149.0
2020-02-08 18:00:00,162.0
2020-02-08 19:00:00,46.0
2020-02-08 20:00:00,94.0
2020-02-08 21:00:00,255.0
2020-02-08 22:00:00,132.0
2020-02-08 23:00:00,42.0
2020-02-09 00:00:00,54.0
2020-02-09 01:00:00,40.0
2020-02-09 02:00:00,38.0
2020-02-09 03:00:00,45.0
2020-02-09 04:00:00,36.0
2020-02-09 05:00:00,68.0
2020-02-09 06:00:00,64.0
2020-02-09 07:00:00,42.0
2020-02-09 08:00:00,69.0
2020-02-09 09:00:00,197.0
2020-02-09 10:00:00,146.0
2020-02-09 11:00:00,178.0
2020-02-09 12:00:00,120.0
2020-02-09 13:00:00,88.0
2020-02-09 14:00:00,280.0
2020-02-09 15:00:00,316.0
2020-02-09 16:00:00,156.0
2020-02-09 17:00:00,306.0
2020-02-09 18:00:00,263.0
2020-02-09 19:00:00,190.0
2020-02-09 20:00:00,213.0
2020-02-09 21:00:00,229.0
2020-02-09 22:00:00,158.0
2020-02-09 23:00:00,229.0
2020-02-10 00:00:00,148.0
2020-02-10 01:00:00,66.0
2020-02-10 02:00:00,40.0
2020-02-10 03:00:00,36.0
2020-02-10 04:00:00,63.0
2020-02-10 05:00:00,167.0
2020-02-10 06:00:00,267.0
2020-02-10 07:00:00,1666.0
2020-02-10 08:00:00,4383.0
2020-02-10 09:00:00,8880.0
2020-02-10 10:00:00,44896.0
2020-02-10 11:00:00,33526.0
2020-02-10 12:00:00,40144.0
2020-02-10 13:00:00,35229.0
2020-02-10 14:00:00,33390.0
2020-02-10 15:00:00,30389.0
2020-02-10 16:00:00,25612.0
2020-02-10 17:00:00,18694.0
2020-02-10 18:00:00,16204.0
2020-02-10 19:00:00,9789.0
